id,marca,modelo,sistema,sku,cantidad_promedio,frecuencia_fallos_historico,num_registros_analizados,fecha_calculo
3020e688-c7ec-4ca8-b613-350a8cdd309c,Iveco,Stralis,transmision,REP-0323,2.0,1,4,2026-06-17 13:23:56.906713
87ec7d51-1ce9-42f2-ab72-489ac654745d,Iveco,Stralis,transmision,REP-0324,4.0,1,4,2026-06-17 13:23:56.906713
7ec51ef1-8684-4163-ba28-c732f92cdb1d,Iveco,Stralis,transmision,REP-0325,2.0,3,12,2026-06-17 13:23:56.906713
383af56d-5d21-4c83-9699-6db5aaf65293,Iveco,Stralis,transmision,REP-0326,1.0,1,4,2026-06-17 13:23:56.906713
83d03c52-d54a-4f79-b6bc-f2b23740f5a1,Iveco,Stralis,transmision,REP-0327,1.0,2,8,2026-06-17 13:23:56.906713
e181b051-d146-44cb-83e1-2501cdd29f00,Iveco,Stralis,transmision,REP-0328,1.0,2,8,2026-06-17 13:23:56.906713
7c0ea11e-84ea-4775-bc81-e676fc4f929c,Iveco,Stralis,transmision,REP-0329,1.0,3,12,2026-06-17 13:23:56.906713
5db6e056-443f-4021-92aa-67c2301543e8,Iveco,Stralis,transmision,REP-0330,1.0,1,4,2026-06-17 13:23:56.906713
d1711f20-b7e4-47f0-b0d4-c71c910bd449,Iveco,Stralis,transmision,REP-0331,1.3333333333333333,3,12,2026-06-17 13:23:56.906713
dcf7ac9e-b77e-4ab0-b6ab-fb2a5baac30e,Iveco,Stralis,transmision,REP-0332,1.0,1,4,2026-06-17 13:23:56.906713
e916053b-8c3f-4447-8f1c-745230ab4e18,Iveco,Stralis,transmision,REP-0333,1.5,2,8,2026-06-17 13:23:56.906713
9d5c5627-4116-4a2f-a7a6-37d470eb3ddf,Iveco,Stralis,transmision,REP-0334,1.3333333333333333,3,12,2026-06-17 13:23:56.906713
91ec7665-d122-4b95-aca0-59e5cfee3c5d,Iveco,Stralis,transmision,REP-0335,1.0,2,8,2026-06-17 13:23:56.906713
60e82e96-43a5-452d-9752-db9e356beb0a,Iveco,Stralis,transmision,REP-0336,1.0,1,4,2026-06-17 13:23:56.906713
8a727101-3830-4008-b74d-1decb5b8fb8d,Iveco,Stralis,transmision,REP-0338,2.0,2,8,2026-06-17 13:23:56.906713
e3149146-ffdf-4160-94aa-51c0c7e48540,Iveco,Stralis,transmision,REP-0340,2.0,3,12,2026-06-17 13:23:56.906713
c52df4bb-6832-4e53-838c-4468c773f3df,Iveco,Stralis,transmision,REP-0343,3.0,1,4,2026-06-17 13:23:56.906713
ef9ee5ae-9f08-4555-ba38-ffa1a8de5084,Iveco,Stralis,transmision,REP-0344,1.0,1,4,2026-06-17 13:23:56.906713
85c35fb8-2653-41da-b76e-30acf7f57307,Iveco,Stralis,transmision,REP-0349,1.0,2,8,2026-06-17 13:23:56.906713
3bae863e-0daf-4646-88cf-d1e88d3b5d1a,Iveco,Stralis,transmision,REP-0350,1.5,2,8,2026-06-17 13:23:56.906713
6000e6b0-f4f5-4661-9523-6648229591d7,Iveco,Stralis,transmision,REP-0352,1.0,2,8,2026-06-17 13:23:56.906713
7d029847-822d-4e11-919f-2fa7f968e9ce,Iveco,Stralis,transmision,REP-0353,1.0,1,4,2026-06-17 13:23:56.906713
cfcd54af-4dc2-4270-b3a6-74d5a7d6b941,Iveco,Stralis,transmision,REP-0355,1.25,4,16,2026-06-17 13:23:56.906713
73957f64-4c36-465e-8837-cd31e0565c16,Iveco,Stralis,transmision,REP-0358,1.0,1,4,2026-06-17 13:23:56.906713
0f60a361-ff50-4d2c-ac0a-33bd415e79e1,Iveco,Stralis,transmision,REP-0363,1.0,2,8,2026-06-17 13:23:56.906713
2b01f64a-27a8-46c1-bc4c-7e7546e3d1b7,Iveco,Stralis,transmision,REP-0366,2.0,1,4,2026-06-17 13:23:56.906713
19788dfc-ea05-40a4-98c9-cfc2d5dcda70,Iveco,Stralis,transmision,REP-0367,1.0,3,12,2026-06-17 13:23:56.906713
180ec901-75a0-44b3-a14e-873fc1bbd8f0,Iveco,Stralis,transmision,REP-0370,1.0,2,8,2026-06-17 13:23:56.906713
edddb3f8-bcde-4c08-92f5-461dcdb26f84,Iveco,Stralis,transmision,REP-0372,1.0,3,12,2026-06-17 13:23:56.906713
a5442920-1f66-4960-8f83-a544f4ba1866,Iveco,Stralis,transmision,REP-0374,1.0,1,4,2026-06-17 13:23:56.906713
bcd6519d-6275-4792-9f22-7a7009008cb3,Iveco,Stralis,transmision,REP-0376,1.0,1,4,2026-06-17 13:23:56.906713
04e0ee31-44fc-4a67-9e4d-a4b59a81744a,Iveco,Stralis,transmision,REP-0623,1.0,1,4,2026-06-17 13:23:56.906713
39da7526-ba75-4934-a984-fb7367f6856b,Iveco,Stralis,transmision,REP-0647,1.0,1,4,2026-06-17 13:23:56.906713
75e9ca32-57eb-480a-8cab-5c24cedebf71,Iveco,Stralis,transmision,REP-0649,1.0,1,4,2026-06-17 13:23:56.906713
3925350f-9bb7-4f30-abf1-ba879c6a09a2,Iveco,Stralis,transmision,REP-0728,2.5,2,8,2026-06-17 13:23:56.906713
e74c2de2-b031-45ea-96a8-3f99e0c326d4,Iveco,Stralis,transmision,REP-0864,4.0,1,4,2026-06-17 13:23:56.906713
401da94f-e4be-4014-9e16-0246c990041e,Iveco,Tector,carroceria_chasis,REP-0756,1.0,1,4,2026-06-17 13:23:56.906713
0a49d89e-436a-4b37-85ac-72aa07a72342,Iveco,Tector,carroceria_chasis,REP-0758,1.0,2,8,2026-06-17 13:23:56.906713
c4808b75-2817-4f34-a80b-56b32588d8c8,Iveco,Tector,carroceria_chasis,REP-0760,1.0,1,4,2026-06-17 13:23:56.906713
6a33ecdc-9481-4b68-ac00-ceaeb9c4758f,Iveco,Tector,carroceria_chasis,REP-0761,2.0,1,4,2026-06-17 13:23:56.906713
0725a565-323a-4172-bff1-44002a235f2d,Iveco,Tector,carroceria_chasis,REP-0762,1.0,2,8,2026-06-17 13:23:56.906713
4fba6cfd-149c-432d-98f4-1a2ca621a9b5,Iveco,Tector,carroceria_chasis,REP-0763,1.0,1,4,2026-06-17 13:23:56.906713
136fe697-9961-4bcc-a926-7b8382c92357,Iveco,Tector,carroceria_chasis,REP-0764,1.0,1,4,2026-06-17 13:23:56.906713
86c8b635-9fb1-4093-9276-6a518fd4e64a,Iveco,Tector,carroceria_chasis,REP-0765,1.0,1,4,2026-06-17 13:23:56.906713
ef9bbd53-603f-48b1-8ce9-bb2cd4e16c17,Iveco,Tector,carroceria_chasis,REP-0767,1.0,3,12,2026-06-17 13:23:56.906713
6dec4ad1-3f83-47ef-a89a-0a9e44be8bea,Iveco,Tector,carroceria_chasis,REP-0768,1.0,3,12,2026-06-17 13:23:56.906713
95f1f714-ceab-4d83-9dcd-a3aa845cecd6,Iveco,Tector,carroceria_chasis,REP-0769,1.5,2,8,2026-06-17 13:23:56.906713
5dd95f04-f235-40f0-a1f4-39d002cc34d8,Iveco,Tector,carroceria_chasis,REP-0770,1.0,2,8,2026-06-17 13:23:56.906713
efe123dd-e459-40f0-bf36-41172e606ca8,Iveco,Tector,carroceria_chasis,REP-0771,1.0,2,8,2026-06-17 13:23:56.906713
cb735a92-600d-4932-94ae-77266e777544,Iveco,Tector,carroceria_chasis,REP-0773,1.5,2,8,2026-06-17 13:23:56.906713
250dcbea-e736-42dc-8c55-8cd83b072b82,Iveco,Tector,carroceria_chasis,REP-0774,1.2,5,20,2026-06-17 13:23:56.906713
2d34199a-896d-4572-a394-fd3d6b0c80b2,Iveco,Tector,carroceria_chasis,REP-0776,1.6666666666666667,3,12,2026-06-17 13:23:56.906713
c7188f46-d17f-4e32-a7ee-73786488e0b1,Iveco,Tector,carroceria_chasis,REP-0779,1.0,3,12,2026-06-17 13:23:56.906713
fb95b99c-2672-4369-860f-bdd6a372f00f,Iveco,Tector,carroceria_chasis,REP-0780,1.0,2,8,2026-06-17 13:23:56.906713
6613c46d-945d-4e73-84a9-64bf81f5409c,Iveco,Tector,carroceria_chasis,REP-0781,1.0,1,4,2026-06-17 13:23:56.906713
67dc16f5-eb22-4259-a88a-c08bae77859a,Iveco,Tector,carroceria_chasis,REP-0782,1.0,2,8,2026-06-17 13:23:56.906713
e01b4a81-cb40-4511-898a-ee974c605bd0,Iveco,Tector,carroceria_chasis,REP-0785,2.0,1,4,2026-06-17 13:23:56.906713
89ee4709-a7d9-4df2-bc40-457b238c34c0,Iveco,Tector,combustible_admision,REP-0058,1.0,2,8,2026-06-17 13:23:56.906713
d68e637b-744e-4c88-bb5d-53167842200d,Iveco,Tector,combustible_admision,REP-0080,1.0,4,16,2026-06-17 13:23:56.906713
7b6a338d-0c76-42ce-b705-30b3d6489531,Iveco,Tector,combustible_admision,REP-0101,1.0,2,8,2026-06-17 13:23:56.906713
0a7f4905-709d-489a-b7a8-ddd9863c632b,Iveco,Tector,combustible_admision,REP-0110,1.0,1,4,2026-06-17 13:23:56.906713
ad8b3cd5-c089-44b8-a4a2-a142f1c1959d,Iveco,Tector,combustible_admision,REP-0113,1.0,1,4,2026-06-17 13:23:56.906713
4f27c4f0-033e-4ebe-b158-291493d1de21,Iveco,Tector,combustible_admision,REP-0617,1.0,2,8,2026-06-17 13:23:56.906713
0f2647d4-3167-410d-a71a-a4de5659f2bd,Iveco,Tector,combustible_admision,REP-0618,1.0,1,4,2026-06-17 13:23:56.906713
43cc658a-5137-4223-88d3-5ff118300588,Iveco,Tector,combustible_admision,REP-0619,1.0,2,8,2026-06-17 13:23:56.906713
a2eb64c9-573f-44b8-a31b-7488ee7d0152,Iveco,Tector,combustible_admision,REP-0620,1.0,1,4,2026-06-17 13:23:56.906713
48d67e49-d804-4d73-a378-688dc59bd1e6,Iveco,Tector,combustible_admision,REP-0621,1.0,1,4,2026-06-17 13:23:56.906713
a9aa5c38-7be1-4469-9cc8-17fdb02d4d42,Iveco,Tector,combustible_admision,REP-0622,2.0,1,4,2026-06-17 13:23:56.906713
0d620e53-a7b4-4cfb-9dcb-33b472b19076,Iveco,Tector,combustible_admision,REP-0623,3.25,4,16,2026-06-17 13:23:56.906713
62842eb2-9551-481c-9d27-c005789f625f,Iveco,Tector,combustible_admision,REP-0624,2.1666666666666665,6,24,2026-06-17 13:23:56.906713
1605d3b9-f3a5-4777-8a98-fc4f30353b52,Iveco,Tector,combustible_admision,REP-0625,2.8333333333333335,6,24,2026-06-17 13:23:56.906713
ccb185b3-1f1c-43c8-8d6f-18213ce8fed0,Iveco,Tector,combustible_admision,REP-0626,2.7142857142857144,7,28,2026-06-17 13:23:56.906713
28776408-9203-4112-b99c-8f41dac99f38,Iveco,Tector,combustible_admision,REP-0627,2.2,5,20,2026-06-17 13:23:56.906713
38e5281d-cc7a-4677-9851-040e13993c87,Iveco,Tector,combustible_admision,REP-0628,3.0,6,24,2026-06-17 13:23:56.906713
efd9c6e4-323d-418c-8060-4e8587fbd6a2,Iveco,Tector,combustible_admision,REP-0629,2.2,5,20,2026-06-17 13:23:56.906713
5afdd445-f0bf-45c5-a983-74902450b260,Iveco,Tector,combustible_admision,REP-0630,2.5,2,8,2026-06-17 13:23:56.906713
61d876cd-923d-4b50-bddd-1b0a81a7684a,Iveco,Tector,combustible_admision,REP-0631,4.0,1,4,2026-06-17 13:23:56.906713
50699370-01e0-43de-8405-1f7cc62d90b4,Iveco,Tector,combustible_admision,REP-0632,3.0,2,8,2026-06-17 13:23:56.906713
555c72a6-8b03-4004-91ea-8912ee90e0f1,Iveco,Tector,combustible_admision,REP-0633,2.6666666666666665,3,12,2026-06-17 13:23:56.906713
fd8adf08-f070-47f1-8121-c428ce6d30c1,Iveco,Tector,combustible_admision,REP-0634,3.6666666666666665,3,12,2026-06-17 13:23:56.906713
99edde71-a1e0-4ff5-b440-2b33f0c8e92e,Iveco,Tector,combustible_admision,REP-0635,1.1428571428571428,5,28,2026-06-17 13:23:56.906713
d34825b9-3a1d-42d1-8273-5ed0bb544b5a,Iveco,Tector,combustible_admision,REP-0636,1.0,3,12,2026-06-17 13:23:56.906713
f80b7dbd-880b-42a3-b7ab-88f2303b6396,Iveco,Tector,combustible_admision,REP-0637,1.25,4,16,2026-06-17 13:23:56.906713
6b4976f1-8200-4e2c-b007-f4b45a5515f1,Iveco,Tector,combustible_admision,REP-0638,1.0,4,16,2026-06-17 13:23:56.906713
c586ae98-3160-4d42-acb7-c445a4afed34,Iveco,Tector,combustible_admision,REP-0639,1.0,1,4,2026-06-17 13:23:56.906713
8a255be5-f449-422d-b778-5703d3e10cba,Iveco,Tector,combustible_admision,REP-0640,1.25,4,16,2026-06-17 13:23:56.906713
4e5f62cb-efd1-48fc-be28-5096bb63c7f2,Iveco,Tector,combustible_admision,REP-0642,1.0,1,4,2026-06-17 13:23:56.906713
65e15e85-1801-439f-9067-c7b9c8737b9c,Iveco,Tector,combustible_admision,REP-0644,2.0,1,4,2026-06-17 13:23:56.906713
24aaaf1a-82fc-457d-95b8-afb56c3472a6,Iveco,Tector,combustible_admision,REP-0647,2.4285714285714284,7,28,2026-06-17 13:23:56.906713
b4b0bfbd-94d3-4d41-866a-49b301ce09d1,Iveco,Tector,combustible_admision,REP-0648,2.0,5,20,2026-06-17 13:23:56.906713
dedf3368-edcf-4873-adc8-554c0c0cda82,Iveco,Tector,combustible_admision,REP-0649,1.6,5,20,2026-06-17 13:23:56.906713
f01550de-c7c3-405b-abac-56fbd739501b,Iveco,Tector,combustible_admision,REP-0650,2.1666666666666665,6,24,2026-06-17 13:23:56.906713
8280e950-9869-4880-80c6-d62bb747cd8e,Iveco,Tector,combustible_admision,REP-0651,1.8333333333333333,6,24,2026-06-17 13:23:56.906713
6d50c4f7-2521-46e3-8c45-99850170205e,Iveco,Tector,combustible_admision,REP-0652,3.0,3,12,2026-06-17 13:23:56.906713
e5dfcac1-7c1c-4edb-9dc2-2b2e5d68e695,Iveco,Tector,combustible_admision,REP-0653,1.1666666666666667,6,24,2026-06-17 13:23:56.906713
6005a58b-e215-4414-bbf7-f6b71cd4ea0b,Iveco,Tector,combustible_admision,REP-0654,1.1,10,40,2026-06-17 13:23:56.906713
e50b5142-a58b-4c0b-86e6-cf62bad7632d,Iveco,Tector,combustible_admision,REP-0655,1.0,4,16,2026-06-17 13:23:56.906713
3a15bd27-0569-40af-8da2-e5044eb65294,Iveco,Tector,combustible_admision,REP-0656,1.0,3,12,2026-06-17 13:23:56.906713
cf391ec6-e742-4ed1-a46f-2645e1f4acc6,Iveco,Tector,combustible_admision,REP-0657,1.0,1,4,2026-06-17 13:23:56.906713
cbf51b75-f648-45e9-8cc0-1d0407615835,Iveco,Tector,combustible_admision,REP-0658,1.0,7,28,2026-06-17 13:23:56.906713
a96a8709-bd18-4a67-bb06-92600ee615a0,Iveco,Tector,combustible_admision,REP-0665,1.0,6,24,2026-06-17 13:23:56.906713
9560cfac-d504-4261-9f86-c4e9b6034772,Iveco,Tector,combustible_admision,REP-0666,1.0,3,12,2026-06-17 13:23:56.906713
4fd800f3-f240-4a99-bd2b-597c1a4c8d13,Iveco,Tector,combustible_admision,REP-0667,1.0,6,24,2026-06-17 13:23:56.906713
68e34a7e-43f7-4374-a40b-a831c86fdf86,Iveco,Tector,combustible_admision,REP-0668,1.0,3,12,2026-06-17 13:23:56.906713
79567c30-dfc6-4e12-9ac5-5c3c0f0a03f7,Iveco,Tector,combustible_admision,REP-0670,1.125,8,32,2026-06-17 13:23:56.906713
3528ce21-db5c-4f24-9018-cca953d98818,Iveco,Tector,direccion,REP-0021,2.3333333333333335,3,12,2026-06-17 13:23:56.906713
11b8e551-bf34-4c81-b41e-539c659c46ff,Iveco,Tector,direccion,REP-0042,1.0,2,8,2026-06-17 13:23:56.906713
c70f2122-a70d-4449-8e2e-0a77b00307d3,Iveco,Tector,direccion,REP-0062,1.0,1,4,2026-06-17 13:23:56.906713
98acc63e-327f-4b83-8f6b-bb70b8f83002,Iveco,Tector,direccion,REP-0098,2.6666666666666665,3,12,2026-06-17 13:23:56.906713
dfd9a5f5-259e-4da9-97f1-3f55545a2a29,Iveco,Tector,direccion,REP-0116,1.0,1,4,2026-06-17 13:23:56.906713
31466638-ede7-4a6f-8baf-bffdb314c449,Iveco,Tector,direccion,REP-0205,4.0,1,4,2026-06-17 13:23:56.906713
b7f6215e-41e3-452c-88c9-e300aef0e2fb,Iveco,Tector,direccion,REP-0207,3.0,1,4,2026-06-17 13:23:56.906713
00ed90a9-0ff6-4b08-83ef-9aee62b88e02,Iveco,Tector,direccion,REP-0549,1.5,2,8,2026-06-17 13:23:56.906713
6193bef4-dbf2-47fa-bebf-10d57fa7ae60,Iveco,Tector,direccion,REP-0550,1.0,1,4,2026-06-17 13:23:56.906713
05b0c657-038d-4b5e-999c-7d62f50a80ee,Iveco,Tector,direccion,REP-0552,1.0,1,4,2026-06-17 13:23:56.906713
5f8e21da-41f1-45e9-9faf-e4d4f5898696,Iveco,Tector,direccion,REP-0555,1.0,1,4,2026-06-17 13:23:56.906713
db887fc8-8451-4171-bcda-0dc91b87b102,Iveco,Tector,direccion,REP-0556,1.0,2,8,2026-06-17 13:23:56.906713
e0dc6577-cb38-4677-80de-266c709c1b58,Iveco,Tector,direccion,REP-0557,1.0,2,8,2026-06-17 13:23:56.906713
e3c6499f-0097-4c37-b5bb-40d1091c54c6,Iveco,Tector,direccion,REP-0558,1.0,2,8,2026-06-17 13:23:56.906713
89ce479e-507c-4caa-bb59-6a403208c658,Iveco,Tector,direccion,REP-0559,1.0,3,12,2026-06-17 13:23:56.906713
56b42cab-01a2-45b4-ac0b-2ad53a3a2405,Iveco,Tector,direccion,REP-0560,1.5,2,8,2026-06-17 13:23:56.906713
747a3c6d-54b4-4d6f-bd3c-b4859e8bd544,Iveco,Tector,direccion,REP-0561,1.0,4,16,2026-06-17 13:23:56.906713
60168e94-7fcd-4f71-863d-97d1b53a2220,Iveco,Tector,direccion,REP-0562,1.0,1,4,2026-06-17 13:23:56.906713
901085f9-cff1-44fa-8f35-715c0ad8beaa,Iveco,Tector,direccion,REP-0563,1.5,4,16,2026-06-17 13:23:56.906713
1eff5bf9-8ef0-4443-a241-3da9961abd9d,Iveco,Tector,direccion,REP-0564,1.5,2,8,2026-06-17 13:23:56.906713
79c399f4-fb94-4477-b012-bcd2c6ef8ea7,Iveco,Tector,direccion,REP-0566,1.0,1,4,2026-06-17 13:23:56.906713
416bb360-f80b-425a-8d55-aafb1ffa50e0,Iveco,Tector,direccion,REP-0567,1.1666666666666667,6,24,2026-06-17 13:23:56.906713
2427b590-a0e7-498b-beaf-9cc86f525baf,Iveco,Tector,direccion,REP-0568,1.0,1,4,2026-06-17 13:23:56.906713
2f15f8b1-ff20-409e-ad13-244319c819ea,Iveco,Tector,direccion,REP-0569,1.5,2,8,2026-06-17 13:23:56.906713
513e39e8-11ac-44c2-9bf2-37d7ec077f91,Iveco,Tector,direccion,REP-0572,1.2,5,20,2026-06-17 13:23:56.906713
baf63cd9-9b0c-45bc-9b69-606d2dbec973,Iveco,Tector,direccion,REP-0573,1.0,2,8,2026-06-17 13:23:56.906713
bfcf03c5-1c5d-48d6-9ba6-958252199ace,Iveco,Tector,direccion,REP-0574,1.0,1,4,2026-06-17 13:23:56.906713
ddfe9f33-1076-4014-a215-1f339807bdf0,Iveco,Tector,direccion,REP-0575,3.5,2,8,2026-06-17 13:23:56.906713
7d193887-ce6a-40f8-915c-c5e6aface533,Iveco,Tector,direccion,REP-0576,3.0,1,4,2026-06-17 13:23:56.906713
a6ed13be-4aeb-4dec-8604-850516094f37,Iveco,Tector,direccion,REP-0577,1.25,4,16,2026-06-17 13:23:56.906713
8106dcca-b2f9-478d-8ffd-11f2968b0547,Iveco,Tector,direccion,REP-0578,1.3333333333333333,3,12,2026-06-17 13:23:56.906713
052f5eba-a655-4060-aca3-17a1e4f3a978,Iveco,Tector,direccion,REP-0580,1.6,5,20,2026-06-17 13:23:56.906713
9ab57179-f0d6-40d1-ac45-3bb0b0074590,Iveco,Tector,direccion,REP-0581,1.0,1,4,2026-06-17 13:23:56.906713
30e01767-093d-43bd-bc13-b69165799b0a,Iveco,Tector,direccion,REP-0582,1.0,1,4,2026-06-17 13:23:56.906713
26110a64-927d-4b8f-aa85-fb2465a1fb1a,Iveco,Tector,direccion,REP-0585,1.5,2,8,2026-06-17 13:23:56.906713
0831c533-f44b-492b-be6f-525de665fe79,Iveco,Tector,direccion,REP-0586,1.0,3,12,2026-06-17 13:23:56.906713
16128ea6-3b12-4b42-87da-1d9ca3949faa,Iveco,Tector,direccion,REP-0587,1.2857142857142858,14,56,2026-06-17 13:23:56.906713
7edf5ab3-af99-4c85-9272-129db57f5d7b,Iveco,Tector,direccion,REP-0588,1.2,5,20,2026-06-17 13:23:56.906713
19633a1a-8abb-4ee0-8cc2-022157f8e63d,Iveco,Tector,direccion,REP-0589,1.25,4,16,2026-06-17 13:23:56.906713
63869a41-114d-4d9c-9bf9-6d66353ef970,Iveco,Tector,direccion,REP-0590,1.4285714285714286,7,28,2026-06-17 13:23:56.906713
f7020be9-bfb1-4bbd-bb5b-26d7ecf7a247,Iveco,Tector,direccion,REP-0591,1.5,4,16,2026-06-17 13:23:56.906713
2ede19ad-ea8e-49dd-b150-e5f11f655f39,Iveco,Tector,direccion,REP-0592,1.0,3,12,2026-06-17 13:23:56.906713
abc5ea82-8ab2-4c14-bc60-5333c5b22aec,Iveco,Tector,direccion,REP-0593,1.0909090909090908,11,44,2026-06-17 13:23:56.906713
be7f011c-9505-482d-8901-821c856a4795,Iveco,Tector,direccion,REP-0594,1.0,7,28,2026-06-17 13:23:56.906713
4b4ecb33-3777-40ab-a08a-14f190390a84,Iveco,Tector,direccion,REP-0595,1.5555555555555556,9,36,2026-06-17 13:23:56.906713
e5285c0d-47b6-4585-a8d4-c4b2a4eca620,Iveco,Tector,direccion,REP-0596,1.0,5,20,2026-06-17 13:23:56.906713
eebb0c36-a704-4b78-9662-21a8cf37acc2,Iveco,Tector,direccion,REP-0597,1.0,3,12,2026-06-17 13:23:56.906713
05636e64-def0-4393-861f-a89e29afa323,Iveco,Tector,direccion,REP-0598,1.2,5,20,2026-06-17 13:23:56.906713
38324e1f-6da2-4f4a-9cf8-81326b708620,Iveco,Tector,direccion,REP-0625,2.0,2,8,2026-06-17 13:23:56.906713
be7cb508-e661-433e-af76-b38eabf4277a,Iveco,Tector,direccion,REP-0626,3.0,1,4,2026-06-17 13:23:56.906713
b1fa842c-9d11-47fd-898c-9b62b9f98a4c,Iveco,Tector,direccion,REP-0647,2.0,1,4,2026-06-17 13:23:56.906713
151cf1e3-70e2-4ac7-a00b-fc5ba284f276,Iveco,Tector,direccion,REP-0723,1.0,1,4,2026-06-17 13:23:56.906713
51978de5-1a2d-4e8a-b169-71ced59027c4,Iveco,Tector,direccion,REP-0725,3.5,2,8,2026-06-17 13:23:56.906713
b3c28435-17ce-4c1d-9f6f-da50932839d3,Iveco,Tector,direccion,REP-0726,6.0,1,4,2026-06-17 13:23:56.906713
bffec3c5-7c43-4108-9bfe-1ef92c0bd278,Iveco,Tector,direccion,REP-0730,1.0,1,4,2026-06-17 13:23:56.906713
489bdc94-6c32-483f-9e30-c55304333098,Iveco,Tector,direccion,REP-0859,1.5,4,16,2026-06-17 13:23:56.906713
a2e7e6d5-6629-4a25-9b54-fc935369f48f,Iveco,Tector,direccion,REP-0915,1.0,2,8,2026-06-17 13:23:56.906713
8c1dcdda-2bd2-4106-86f1-8bd47a039000,Iveco,Tector,direccion,REP-0917,1.0,1,4,2026-06-17 13:23:56.906713
12fd18ad-c439-4102-8823-18d494c48e33,Iveco,Tector,direccion,REP-0920,1.0,3,12,2026-06-17 13:23:56.906713
a735fbe7-b081-4e7d-904b-24a2d988aa6f,Iveco,Tector,electrico_12v_24v,REP-0009,1.0,2,8,2026-06-17 13:23:56.906713
60c050ab-10a9-4d79-af4d-e27dc8f00dee,Iveco,Tector,electrico_12v_24v,REP-0071,1.0833333333333333,11,48,2026-06-17 13:23:56.906713
93044b6e-cadf-4349-8f64-c80d0077f54d,Iveco,Tector,electrico_12v_24v,REP-0102,2.0,1,4,2026-06-17 13:23:56.906713
dc901bd1-a70c-4c29-99b6-92cb7ad2cc8a,Iveco,Tector,electrico_12v_24v,REP-0379,1.0,5,20,2026-06-17 13:23:56.906713
6674f818-379c-429c-b53c-400f510ad2ce,Iveco,Tector,electrico_12v_24v,REP-0380,2.0,1,4,2026-06-17 13:23:56.906713
34035f1c-1db3-477d-a0e2-536393fdddc2,Iveco,Tector,electrico_12v_24v,REP-0381,1.5,4,16,2026-06-17 13:23:56.906713
a147f8ab-8f0f-41cc-a069-71f5ea846308,Iveco,Tector,electrico_12v_24v,REP-0382,1.5,2,8,2026-06-17 13:23:56.906713
8d4cfb40-d1ef-4464-a2ef-bba2d29c42ae,Iveco,Tector,electrico_12v_24v,REP-0384,1.0,1,4,2026-06-17 13:23:56.906713
e5d9867b-6e07-49da-ad14-74ce243e02c3,Iveco,Tector,electrico_12v_24v,REP-0385,1.0,1,4,2026-06-17 13:23:56.906713
f65d062b-31da-4dd2-beba-c1f2fa9d6264,Iveco,Tector,electrico_12v_24v,REP-0387,1.0,1,4,2026-06-17 13:23:56.906713
ee36e3a7-6e3d-4196-a915-4a471e8c01ad,Iveco,Tector,electrico_12v_24v,REP-0391,1.0,1,4,2026-06-17 13:23:56.906713
1f6ef57f-6974-4f26-b3a1-f26f15085622,Iveco,Tector,electrico_12v_24v,REP-0393,1.0,1,4,2026-06-17 13:23:56.906713
8a9203f0-f681-4363-9916-bcdf2e63fca6,Iveco,Tector,electrico_12v_24v,REP-0394,2.0,1,4,2026-06-17 13:23:56.906713
a26a80f0-f8c7-48a2-8210-45bd1d0ff5fe,Iveco,Tector,electrico_12v_24v,REP-0403,1.0,1,4,2026-06-17 13:23:56.906713
23cc8e3e-fdf4-42c2-b976-8f94d2b85dff,Iveco,Tector,electrico_12v_24v,REP-0405,1.0,1,4,2026-06-17 13:23:56.906713
66bec92b-d9a3-40db-b980-cb490e845f53,Iveco,Tector,electrico_12v_24v,REP-0411,1.0,1,4,2026-06-17 13:23:56.906713
c023e510-aac6-432a-94c1-e53b064fb1ca,Iveco,Tector,electrico_12v_24v,REP-0421,1.2,5,20,2026-06-17 13:23:56.906713
e1d3f0f3-ea6e-4a4d-b99f-50c2700b7b45,Iveco,Tector,electrico_12v_24v,REP-0422,1.0,1,4,2026-06-17 13:23:56.906713
56ab4ddf-cd8b-4877-93d9-16c7c11c8df1,Iveco,Tector,electrico_12v_24v,REP-0423,1.0,5,20,2026-06-17 13:23:56.906713
2bf6a109-c544-47d6-899a-6bd0f20e1baf,Iveco,Tector,electrico_12v_24v,REP-0424,1.3333333333333333,3,12,2026-06-17 13:23:56.906713
31249bd0-ed1a-48ac-b27e-27c833b6853a,Iveco,Tector,electrico_12v_24v,REP-0425,1.4,5,20,2026-06-17 13:23:56.906713
97d923b6-9542-4c8d-b21c-c2a288943cf1,Iveco,Tector,electrico_12v_24v,REP-0426,1.0,2,8,2026-06-17 13:23:56.906713
08331339-1f9b-4a6a-a08d-336498ffe407,Iveco,Tector,electrico_12v_24v,REP-0427,1.2,5,20,2026-06-17 13:23:56.906713
0fa9df5f-42ff-4ce2-bd28-c17d4b06f2d3,Iveco,Tector,electrico_12v_24v,REP-0428,1.0,5,20,2026-06-17 13:23:56.906713
97921bcc-ba2b-4d94-b876-56f24308b85a,Iveco,Tector,electrico_12v_24v,REP-0429,1.125,8,32,2026-06-17 13:23:56.906713
74f74f8d-b9fa-45d8-8460-bc8958cbaa1a,Iveco,Tector,electrico_12v_24v,REP-0430,1.2,5,20,2026-06-17 13:23:56.906713
a2908efe-1be2-4c91-bdd2-efb93f3ca5e6,Iveco,Tector,electrico_12v_24v,REP-0431,1.0,1,4,2026-06-17 13:23:56.906713
