sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0270,Manguera inferior de radiador para camión liviano,Sistema de enfriamiento,,No indicado,3.0,29000.0,0.0,4.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0895,Aceite de motor 20W-50 mineral para camioneta,Lubricación,,No indicado,2.0,29000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0887,Aceite de motor 15W-40 diésel para auto liviano,Lubricación,,No indicado,2.0,29000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0946,Sensor CKP de posición de cigüeñal para auto liviano,Sensores y electrónica,,No indicado,3.0,30000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0372,Rodamiento de empuje de embrague para van,Transmisión,,No indicado,4.0,30000.0,5.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0653,Regulador de presión de combustible para auto liviano,Sistema de combustible,,No indicado,4.0,30000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0548,Rótula superior delantera para van,Suspensión,,No indicado,3.0,30000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0355,Piola de embrague para van,Transmisión,,No indicado,3.0,30000.0,0.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0573,Cruceta de columna de dirección para auto liviano,Dirección,,No indicado,4.0,30000.0,55.0,55.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0326,Cilindro esclavo de embrague para auto liviano,Transmisión,,No indicado,4.0,30000.0,6.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0251,Bomba de agua para camioneta,Sistema de enfriamiento,,No indicado,2.0,30000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0467,Amortiguador delantero izquierdo para camioneta,Suspensión,,No indicado,2.0,30000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0461,Amortiguador delantero derecho para camioneta,Suspensión,,No indicado,2.0,30000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0778,Plumilla limpiaparabrisas 22 pulgadas para camión pesado,Carrocería,,No indicado,2.0,30000.0,0.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0880,Válvula de expansión de aire acondicionado para van,Climatización,,No indicado,4.0,30000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0970,Sensor TPS de posición de acelerador para auto liviano,Sensores y electrónica,,No indicado,4.0,30000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0447,Polea de alternador para camioneta,Sistema eléctrico,,No indicado,4.0,30000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0438,Juego de cables de bujía para van,Sistema eléctrico,,No indicado,3.0,30000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0677,Flexible de escape para auto liviano,Sistema de escape,,No indicado,4.0,30000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0260,Depósito de refrigerante para van,Sistema de enfriamiento,,No indicado,4.0,30000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0580,Depósito de líquido de dirección para van,Dirección,,No indicado,4.0,30000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0319,Aceite ATF para transmisión automática para van,Transmisión,,No indicado,2.0,30000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0298,Sensor de temperatura de refrigerante para bus,Sistema de enfriamiento,,No indicado,3.0,31000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0540,Rótula inferior delantera para camión liviano,Suspensión,,No indicado,2.0,31000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0134,Pastillas de freno traseras para camioneta,Sistema de frenos,,No indicado,2.0,31000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-1023,Junta homocinética lado rueda izquierdo para camioneta,Tren delantero,,No indicado,3.0,31000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1017,Junta homocinética lado rueda derecho para camioneta,Tren delantero,,No indicado,3.0,31000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0188,Correa de accesorios para bus,Motor,,No indicado,2.0,31000.0,23.0,23.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0898,Aceite de motor 20W-50 mineral para van,Lubricación,,No indicado,2.0,31000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0952,Sensor CMP de posición de árbol de levas para auto liviano,Sensores y electrónica,,No indicado,3.0,32000.0,25.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0220,Rodamiento auxiliar de correa de distribución para camión liviano,Motor,,No indicado,3.0,32000.0,6.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0128,Pastillas de freno delanteras para camioneta,Sistema de frenos,,No indicado,11.0,32000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-1012,Junta homocinética lado caja izquierdo para auto liviano,Tren delantero,,No indicado,4.0,32000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1006,Junta homocinética lado caja derecho para auto liviano,Tren delantero,,No indicado,4.0,32000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0085,Disco de freno trasero para auto liviano,Sistema de frenos,,No indicado,2.0,32000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0067,Cilindro de rueda trasero para camión liviano,Sistema de frenos,,No indicado,3.0,32000.0,6.0,6.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0564,Brazo axial de dirección izquierdo para camión liviano,Dirección,,No indicado,3.0,32000.0,7.0,7.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0558,Brazo axial de dirección derecho para camión liviano,Dirección,,No indicado,3.0,32000.0,5.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0254,Bomba de agua para van,Sistema de enfriamiento,,No indicado,2.0,32000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0470,Amortiguador delantero izquierdo para van,Suspensión,,No indicado,2.0,32000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0464,Amortiguador delantero derecho para van,Suspensión,,No indicado,2.0,32000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1003,Sensor de temperatura de aire de admisión para camión liviano,Sensores y electrónica,,No indicado,4.0,32000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0450,Polea de alternador para van,Sistema eléctrico,,No indicado,4.0,32000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0632,Filtro separador de agua de combustible para camión liviano,Sistema de combustible,,No indicado,3.0,32000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0868,Filtro secador de aire acondicionado para camión liviano,Climatización,,No indicado,3.0,32000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0534,Cazoleta de amortiguador delantero para camión liviano,Suspensión,,No indicado,3.0,32000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0415,Bobina de encendido para auto liviano,Sistema eléctrico,,No indicado,3.0,32000.0,25.0,25.0,media,media,True,2026-05-22 20:41:10.387996
REP-0323,Aceite de transmisión manual 75W-90 para camión liviano,Transmisión,,No indicado,2.0,32000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0899,Aceite de motor 5W-30 sintético para auto liviano,Lubricación,,No indicado,2.0,32000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0883,Aceite de motor 10W-40 semisintético para camioneta,Lubricación,,No indicado,2.0,32000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0137,Pastillas de freno traseras para van,Sistema de frenos,,No indicado,2.0,33000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-0146,Sensor de desgaste de pastillas de freno para bus,Sistema de frenos,,No indicado,3.0,33000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0101,Combustible para limpieza,Sistema de Combustible,,No indicado,30.0,33000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0744,neumático 175/70R14 para auto liviano,Neumáticos y ruedas,,No indicado,3.0,34000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1026,Junta homocinética lado rueda izquierdo para van,Tren delantero,,No indicado,3.0,34000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1020,Junta homocinética lado rueda derecho para van,Tren delantero,,No indicado,3.0,34000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0073,Disco de freno delantero para auto liviano,Sistema de frenos,,No indicado,2.0,34000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0784,Plumilla limpiaparabrisas 26 pulgadas para camión pesado,Carrocería,,No indicado,2.0,34000.0,0.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-1042,Aceite de diferencial 80W-90 para camión liviano,Tren trasero,,No indicado,2.0,34000.0,3.0,3.0,media,media,True,2026-05-22 20:41:10.387996
REP-0165,Zapatas de freno traseras para camioneta,Sistema de frenos,,No indicado,3.0,35000.0,23.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0238,Tensor de correa de distribución para bus,Motor,,No indicado,3.0,35000.0,60.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0665,Sensor de presión de combustible para auto liviano,Sistema de combustible,,No indicado,4.0,35000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0995,Sensor de presión de aceite para bus,Sensores y electrónica,,No indicado,3.0,35000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0140,Sensor ABS delantero para camioneta,Sistema de frenos,,No indicado,3.0,35000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0453,Regulador de voltaje para camioneta,Sistema eléctrico,,No indicado,4.0,35000.0,75.0,50.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0131,Pastillas de freno delanteras para van,Sistema de frenos,,No indicado,2.0,35000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-0274,Manguera superior de radiador para bus,Sistema de enfriamiento,,No indicado,3.0,35000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0268,Manguera inferior de radiador para bus,Sistema de enfriamiento,,No indicado,3.0,35000.0,0.0,4.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0332,Cilindro maestro de embrague para auto liviano,Transmisión,,No indicado,4.0,35000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0233,Tensor de correa de accesorios para camioneta,Motor,,No indicado,3.0,35000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0964,Sensor MAP de presión absoluta para auto liviano,Sensores y electrónica,,No indicado,4.0,35000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0982,Sensor de nivel de aceite para auto liviano,Sensores y electrónica,,No indicado,4.0,35000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0978,Sensor de detonación para camioneta,Sensores y electrónica,,No indicado,4.0,35000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0356,Piola selectora de cambios para auto liviano,Transmisión,,No indicado,4.0,35000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0886,Aceite de motor 10W-40 semisintético para van,Lubricación,,No indicado,2.0,35000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0312,Termostato para camión pesado,Sistema de enfriamiento,,No indicado,3.0,36000.0,33.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0597,Terminal de dirección exterior izquierdo para camión pesado,Dirección,,No indicado,2.0,36000.0,22.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0591,Terminal de dirección exterior derecho para camión pesado,Dirección,,No indicado,2.0,36000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0124,Manguera flexible de freno trasera para camión pesado,Sistema de frenos,,No indicado,11.0,36000.0,23.0,23.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0118,Manguera flexible de freno delantera para camión pesado,Sistema de frenos,,No indicado,11.0,36000.0,23.0,23.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0197,Correa de distribución para camión pesado,Motor,,No indicado,2.0,36000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0247,Válvula PCV para camión pesado,Motor,,No indicado,3.0,36000.0,55.0,20.0,media,media,True,2026-05-22 20:41:10.387996
REP-0289,Refrigerante concentrado para camión pesado,Sistema de enfriamiento,,No indicado,2.0,36000.0,3.0,3.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0173,Bujía de iridio para camión pesado,Motor,,No indicado,2.0,36000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0517,Bieleta de barra estabilizadora trasera para camión pesado,Suspensión,,No indicado,2.0,36000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0511,Bieleta de barra estabilizadora delantera para camión pesado,Suspensión,,No indicado,2.0,36000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0889,Aceite de motor 15W-40 diésel para camioneta,Lubricación,,No indicado,2.0,36000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0538,Rótula inferior delantera para bus,Suspensión,,No indicado,2.0,37000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0480,Amortiguador trasero izquierdo para camión liviano,Suspensión,,No indicado,2.0,37000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0474,Amortiguador trasero derecho para camión liviano,Suspensión,,No indicado,2.0,37000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0168,Zapatas de freno traseras para van,Sistema de frenos,,No indicado,3.0,38000.0,23.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0948,Sensor CKP de posición de cigüeñal para camioneta,Sensores y electrónica,,No indicado,3.0,38000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0143,Sensor ABS delantero para van,Sistema de frenos,,No indicado,3.0,38000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1048,Rodamiento de maza trasero para auto liviano,Tren trasero,,No indicado,3.0,38000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0456,Regulador de voltaje para van,Sistema eléctrico,,No indicado,4.0,38000.0,75.0,50.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0655,Regulador de presión de combustible para camioneta,Sistema de combustible,,No indicado,4.0,38000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0581,Manguera de alta presión de dirección para auto liviano,Dirección,,No indicado,4.0,38000.0,8.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0199,Empaquetadura de culata para auto liviano,Motor,,No indicado,60.0,38000.0,16.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0574,Cruceta de columna de dirección para camioneta,Dirección,,No indicado,4.0,38000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0328,Cilindro esclavo de embrague para camioneta,Transmisión,,No indicado,4.0,38000.0,6.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0236,Tensor de correa de accesorios para van,Motor,,No indicado,3.0,38000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0972,Sensor TPS de posición de acelerador para camioneta,Sensores y electrónica,,No indicado,4.0,38000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0981,Sensor de detonación para van,Sensores y electrónica,,No indicado,4.0,38000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0679,Flexible de escape para camioneta,Sistema de escape,,No indicado,4.0,38000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0796,Ampolleta H11 12 V para camión pesado,Iluminación,,No indicado,2.0,38000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0095,Casquete de suspensión,Sistema de Suspensión,,No indicado,30.0,38750.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0746,neumático 175R14LT para van,Neumáticos y ruedas,,No indicado,3.0,39000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0745,neumático 175R14LT para camioneta,Neumáticos y ruedas,,No indicado,3.0,39000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0892,Aceite de motor 15W-40 diésel para van,Lubricación,,No indicado,2.0,39000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0954,Sensor CMP de posición de árbol de levas para camioneta,Sensores y electrónica,,No indicado,3.0,40000.0,25.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0951,Sensor CKP de posición de cigüeñal para van,Sensores y electrónica,,No indicado,3.0,40000.0,25.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0370,Rodamiento de empuje de embrague para camión liviano,Transmisión,,No indicado,4.0,40000.0,8.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0218,Rodamiento auxiliar de correa de distribución para bus,Motor,,No indicado,3.0,40000.0,21.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0658,Regulador de presión de combustible para van,Sistema de combustible,,No indicado,4.0,40000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0546,Rótula superior delantera para camión liviano,Suspensión,,No indicado,3.0,40000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0353,Piola de embrague para camión liviano,Transmisión,,No indicado,3.0,40000.0,0.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1013,Junta homocinética lado caja izquierdo para camioneta,Tren delantero,,No indicado,4.0,40000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1008,Junta homocinética lado caja derecho para camioneta,Tren delantero,,No indicado,4.0,40000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0089,Disco de freno trasero para camioneta,Sistema de frenos,,No indicado,2.0,40000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0331,Cilindro esclavo de embrague para van,Transmisión,,No indicado,4.0,40000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0063,Cilindro de rueda trasero para bus,Sistema de frenos,,No indicado,3.0,40000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0562,Brazo axial de dirección izquierdo para bus,Dirección,,No indicado,3.0,40000.0,5.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0556,Brazo axial de dirección derecho para bus,Dirección,,No indicado,3.0,40000.0,8.0,8.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0878,Válvula de expansión de aire acondicionado para camión liviano,Climatización,,No indicado,4.0,40000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0975,Sensor TPS de posición de acelerador para van,Sensores y electrónica,,No indicado,4.0,40000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1001,Sensor de temperatura de aire de admisión para bus,Sensores y electrónica,,No indicado,4.0,40000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0436,Juego de cables de bujía para camión liviano,Sistema eléctrico,,No indicado,3.0,40000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0682,Flexible de escape para van,Sistema de escape,,No indicado,4.0,40000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0630,Filtro separador de agua de combustible para bus,Sistema de combustible,,No indicado,3.0,40000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0866,Filtro secador de aire acondicionado para bus,Climatización,,No indicado,3.0,40000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0258,Depósito de refrigerante para camión liviano,Sistema de enfriamiento,,No indicado,4.0,40000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0578,Depósito de líquido de dirección para camión liviano,Dirección,,No indicado,4.0,40000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0532,Cazoleta de amortiguador delantero para bus,Suspensión,,No indicado,3.0,40000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0417,Bobina de encendido para camioneta,Sistema eléctrico,,No indicado,3.0,40000.0,25.0,25.0,media,media,True,2026-05-22 20:41:10.387996
REP-0321,Aceite de transmisión manual 75W-90 para bus,Transmisión,,No indicado,2.0,40000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0901,Aceite de motor 5W-30 sintético para camioneta,Lubricación,,No indicado,2.0,40000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0317,Aceite ATF para transmisión automática para camión liviano,Transmisión,,No indicado,2.0,40000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0896,Aceite de motor 20W-50 mineral para camión liviano,Lubricación,,No indicado,2.0,41000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0748,neumático 205/60R16 para van,Neumáticos y ruedas,,No indicado,3.0,42000.0,0.0,22.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0747,neumático 205/60R16 para auto liviano,Neumáticos y ruedas,,No indicado,3.0,42000.0,0.0,22.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0077,Disco de freno delantero para camioneta,Sistema de frenos,,No indicado,2.0,42000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0373,Soporte de caja de cambios para auto liviano,Transmisión,,No indicado,4.0,42000.0,2.0,2.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0191,Correa de accesorios para camión pesado,Motor,,No indicado,2.0,42000.0,23.0,23.0,media,alta,True,2026-05-22 20:41:10.387996
REP-1040,Aceite de diferencial 80W-90 para bus,Tren trasero,,No indicado,2.0,42000.0,3.0,3.0,media,media,True,2026-05-22 20:41:10.387996
REP-0957,Sensor CMP de posición de árbol de levas para van,Sensores y electrónica,,No indicado,3.0,43000.0,25.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1014,Junta homocinética lado caja izquierdo para van,Tren delantero,,No indicado,4.0,43000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1011,Junta homocinética lado caja derecho para van,Tren delantero,,No indicado,4.0,43000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0252,Bomba de agua para camión liviano,Sistema de enfriamiento,,No indicado,2.0,43000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0468,Amortiguador delantero izquierdo para camión liviano,Suspensión,,No indicado,2.0,43000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0462,Amortiguador delantero derecho para camión liviano,Suspensión,,No indicado,2.0,43000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0448,Polea de alternador para camión liviano,Sistema eléctrico,,No indicado,4.0,43000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0420,Bobina de encendido para van,Sistema eléctrico,,No indicado,3.0,43000.0,25.0,25.0,media,media,True,2026-05-22 20:41:10.387996
REP-0904,Aceite de motor 5W-30 sintético para van,Lubricación,,No indicado,2.0,43000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0667,Sensor de presión de combustible para camioneta,Sistema de combustible,,No indicado,4.0,44000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0135,Pastillas de freno traseras para camión liviano,Sistema de frenos,,No indicado,2.0,44000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-0096,Disco de freno trasero para van,Sistema de frenos,,No indicado,2.0,44000.0,23.0,23.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0334,Cilindro maestro de embrague para camioneta,Transmisión,,No indicado,4.0,44000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0966,Sensor MAP de presión absoluta para camioneta,Sensores y electrónica,,No indicado,4.0,44000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0984,Sensor de nivel de aceite para camioneta,Sensores y electrónica,,No indicado,4.0,44000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0358,Piola selectora de cambios para camioneta,Transmisión,,No indicado,4.0,44000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0157,Tambor de freno trasero para auto liviano,Sistema de frenos,,No indicado,3.0,45000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0717,Llanta de acero para auto liviano,Neumáticos y ruedas,,No indicado,4.0,45000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1024,Junta homocinética lado rueda izquierdo para camión liviano,Tren delantero,,No indicado,3.0,45000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1018,Junta homocinética lado rueda derecho para camión liviano,Tren delantero,,No indicado,3.0,45000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0617,Bomba de combustible eléctrica para auto liviano,Sistema de combustible,,No indicado,3.0,45000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0478,Amortiguador trasero izquierdo para bus,Suspensión,,No indicado,2.0,45000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0472,Amortiguador trasero derecho para bus,Suspensión,,No indicado,2.0,45000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0871,Ventilador de habitáculo para auto liviano,Climatización,,No indicado,4.0,45000.0,6.0,6.0,baja,baja,True,2026-05-22 20:41:10.387996
