activo_id,fecha_corte,horizonte_dias,edad_dias,edad_anos,odometro_actual,horometro_actual,km_dia_promedio,horas_dia_promedio,dias_desde_ultima_ot,count_ot_30d,count_ot_90d,count_ot_180d,count_correctivas_30d,count_correctivas_90d,count_correctivas_180d,costo_total_30d,costo_total_90d,costo_total_180d,mtbf_180d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,target,created_at
ACE-1195,2026-01-08,30,3643.0,9.973990417522245,1193238.0,27012.4,-1.0,-1.0,171.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1609000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-1196,2026-01-08,30,3756.0,10.283367556468173,159177.0,5560.9,-1.0,-1.0,306.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-1197,2026-01-08,30,45.0,0.12320328542094455,2728.0,195.2,-1.0,-1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1538000.0,1538000.0,1538000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-1198,2026-01-08,30,1381.0,3.780971937029432,151076.0,3889.6,-1.0,-1.0,92.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,513000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-1199,2026-01-08,30,3862.0,10.573579739904176,788246.0,21326.9,-1.0,-1.0,72.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,792000.0,1548000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-1200,2026-01-08,30,4011.0,10.981519507186858,206462.0,12820.1,-1.0,-1.0,219.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0001,2026-02-07,30,214.0,0.5859000684462696,35426.0,796.0,-1.0,-1.0,80.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,355000.0,571000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0002,2026-02-07,30,3514.0,9.620807665982204,875159.0,17337.9,-1.0,-1.0,90.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2051000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0003,2026-02-07,30,2922.0,8.0,138961.0,5139.6,-1.0,-1.0,161.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,5227000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0004,2026-02-07,30,1269.0,3.4743326488706368,79800.0,3496.5,-1.0,-1.0,13.0,1.0,2.0,2.0,-1.0,1.0,1.0,479000.0,3322000.0,3322000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0005,2026-02-07,30,1453.0,3.978097193702943,165421.0,7647.5,-1.0,-1.0,117.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1618000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0006,2026-02-07,30,850.0,2.327173169062286,97427.0,3531.4,-1.0,-1.0,78.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2063000.0,2063000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0007,2026-02-07,30,1494.0,4.090349075975359,453923.0,9010.0,-1.0,-1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1268000.0,1268000.0,1268000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0008,2026-02-07,30,1627.0,4.454483230663929,315612.0,5255.8,-1.0,-1.0,192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0009,2026-02-07,30,1761.0,4.82135523613963,269937.0,7431.9,-1.0,-1.0,76.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,1684000.0,2162000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0010,2026-02-07,30,2927.0,8.013689253935661,326160.0,20029.0,-1.0,-1.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,531000.0,531000.0,531000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0011,2026-02-07,30,3011.0,8.243668720054757,404153.0,21707.0,-1.0,-1.0,6.0,2.0,2.0,3.0,2.0,2.0,2.0,3336000.0,3336000.0,3726000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0012,2026-02-07,30,3307.0,9.05407255304586,177738.0,7361.0,-1.0,-1.0,70.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2206000.0,2206000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0013,2026-02-07,30,15.0,0.04106776180698152,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0014,2026-02-07,30,1138.0,3.1156741957563314,78171.0,4821.1,-1.0,-1.0,31.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,732000.0,732000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0015,2026-02-07,30,1622.0,4.440793976728268,175376.0,5954.2,-1.0,-1.0,49.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1687000.0,1687000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0016,2026-02-07,30,555.0,1.5195071868583163,54125.0,3115.0,-1.0,-1.0,50.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,601000.0,601000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0017,2026-02-07,30,3604.0,9.867214236824093,509736.0,14563.8,-1.0,-1.0,44.0,-1.0,2.0,2.0,-1.0,1.0,1.0,-1.0,2007000.0,2007000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0018,2026-02-07,30,4052.0,11.093771389459274,622099.0,16524.8,-1.0,-1.0,74.0,-1.0,1.0,4.0,-1.0,-1.0,1.0,-1.0,410000.0,3596000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0019,2026-02-07,30,1554.0,4.254620123203286,157760.0,14464.7,-1.0,-1.0,268.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0020,2026-02-07,30,3989.0,10.921286789869953,690423.0,23008.5,-1.0,-1.0,44.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,475000.0,1955000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0021,2026-02-07,30,2335.0,6.392881587953457,790357.0,11636.9,-1.0,-1.0,47.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1870000.0,1870000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0022,2026-02-07,30,1117.0,3.058179329226557,94513.0,6546.0,-1.0,-1.0,22.0,1.0,1.0,2.0,1.0,1.0,2.0,677000.0,677000.0,2973000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0023,2026-02-07,30,1603.0,4.388774811772758,212552.0,18200.3,-1.0,-1.0,86.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,580000.0,580000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0024,2026-02-07,30,403.0,1.103353867214237,56782.0,929.4,-1.0,-1.0,249.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0025,2026-02-07,30,3224.0,8.826830937713895,494164.0,11810.4,-1.0,-1.0,149.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,236000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0026,2026-02-07,30,-31.0,-0.08487337440109514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0027,2026-02-07,30,1187.0,3.249828884325804,356527.0,6484.5,-1.0,-1.0,14.0,1.0,2.0,2.0,1.0,1.0,1.0,1574000.0,1989000.0,1989000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0028,2026-02-07,30,3081.0,8.435318275154003,1023380.0,19814.0,-1.0,-1.0,354.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0029,2026-02-07,30,3968.0,10.863791923340179,379609.0,19094.0,-1.0,-1.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,1765000.0,2283000.0,5264000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0030,2026-02-07,30,2405.0,6.584531143052704,197249.0,4846.3,-1.0,-1.0,353.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0031,2026-02-07,30,1616.0,4.424366872005476,148414.0,6122.4,-1.0,-1.0,11.0,1.0,3.0,7.0,-1.0,1.0,2.0,339000.0,1588000.0,5034000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0032,2026-02-07,30,1112.0,3.0444900752908968,236879.0,4606.9,-1.0,-1.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,1396000.0,1396000.0,2649000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0033,2026-02-07,30,1704.0,4.6652977412731005,416510.0,6480.7,-1.0,-1.0,58.0,-1.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,1090000.0,2011000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0034,2026-02-07,30,1831.0,5.0130047912388775,154712.0,5793.0,-1.0,-1.0,449.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0035,2026-02-07,30,-70.0,-0.19164955509924708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0036,2026-02-07,30,1350.0,3.696098562628337,176012.0,5532.4,-1.0,-1.0,69.0,-1.0,1.0,4.0,-1.0,-1.0,2.0,-1.0,630000.0,4929000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0037,2026-02-07,30,2315.0,6.338124572210814,374668.0,12010.4,-1.0,-1.0,475.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0038,2026-02-07,30,639.0,1.7494866529774127,57450.0,5167.4,-1.0,-1.0,21.0,1.0,2.0,3.0,-1.0,1.0,1.0,364000.0,2097000.0,2600000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0039,2026-02-07,30,1114.0,3.049965776865161,130380.0,5054.6,-1.0,-1.0,27.0,1.0,3.0,5.0,-1.0,-1.0,1.0,325000.0,945000.0,2167000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0040,2026-02-07,30,2233.0,6.113620807665982,216105.0,6679.6,-1.0,-1.0,118.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1118000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0041,2026-02-07,30,651.0,1.782340862422998,56645.0,2494.1,-1.0,-1.0,95.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,1780000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0042,2026-02-07,30,1947.0,5.330595482546201,132620.0,7521.0,-1.0,-1.0,18.0,1.0,1.0,3.0,1.0,1.0,2.0,2977000.0,2977000.0,6094000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0043,2026-02-07,30,225.0,0.6160164271047228,16753.0,295.1,-1.0,-1.0,130.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1457000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0044,2026-02-07,30,99.0,0.27104722792607805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0045,2026-02-07,30,2967.0,8.123203285420944,501637.0,19048.6,-1.0,-1.0,10.0,1.0,2.0,3.0,1.0,2.0,2.0,1983000.0,3843000.0,4621000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0046,2026-02-07,30,3465.0,9.486652977412732,1053600.0,17440.2,-1.0,-1.0,35.0,-1.0,3.0,4.0,-1.0,1.0,1.0,-1.0,1569000.0,1876000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0047,2026-02-07,30,1972.0,5.3990417522245036,398110.0,11397.2,-1.0,-1.0,21.0,1.0,2.0,3.0,-1.0,-1.0,1.0,750000.0,1034000.0,2396000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0048,2026-02-07,30,2851.0,7.8056125941136205,359261.0,19163.5,-1.0,-1.0,244.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0049,2026-02-07,30,213.0,0.5831622176591376,21440.0,884.5,-1.0,-1.0,61.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1146000.0,1146000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0050,2026-02-07,30,-14.0,-0.038329911019849415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0051,2026-02-07,30,2785.0,7.624914442162902,167814.0,13729.6,-1.0,-1.0,59.0,-1.0,3.0,6.0,-1.0,-1.0,-1.0,-1.0,1421000.0,2556000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0052,2026-02-07,30,1603.0,4.388774811772758,239436.0,8449.4,-1.0,-1.0,134.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,4463000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0053,2026-02-07,30,2194.0,6.006844626967831,113430.0,4276.6,-1.0,-1.0,167.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1887000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0054,2026-02-07,30,3885.0,10.636550308008214,719961.0,17730.1,-1.0,-1.0,106.0,-1.0,-1.0,3.0,-1.0,-1.0,2.0,-1.0,-1.0,4603000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0055,2026-02-07,30,975.0,2.6694045174537986,70742.0,4058.0,-1.0,-1.0,85.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1357000.0,2504000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0056,2026-02-07,30,887.0,2.428473648186174,154160.0,2496.0,-1.0,-1.0,55.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1963000.0,4442000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0057,2026-02-07,30,2569.0,7.0335386721423685,133126.0,19708.1,-1.0,-1.0,282.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0058,2026-02-07,30,2767.0,7.575633127994524,354934.0,8302.9,-1.0,-1.0,29.0,1.0,1.0,4.0,1.0,1.0,3.0,731000.0,731000.0,4948000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0059,2026-02-07,30,3009.0,8.238193018480493,869971.0,15475.7,-1.0,-1.0,100.0,-1.0,-1.0,4.0,-1.0,-1.0,3.0,-1.0,-1.0,6017000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0060,2026-02-07,30,2717.0,7.438740588637919,874121.0,15813.3,-1.0,-1.0,9.0,1.0,1.0,3.0,1.0,1.0,2.0,1935000.0,1935000.0,4985000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0061,2026-02-07,30,896.0,2.4531143052703626,60494.0,2912.2,-1.0,-1.0,188.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0062,2026-02-07,30,2536.0,6.9431895961670085,305108.0,11485.3,-1.0,-1.0,16.0,1.0,1.0,2.0,-1.0,-1.0,1.0,360000.0,360000.0,2326000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0063,2026-02-07,30,-43.0,-0.11772758384668036,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0064,2026-02-07,30,3114.0,8.525667351129364,841291.0,18590.3,-1.0,-1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,3075000.0,3075000.0,4517000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0065,2026-02-07,30,3560.0,9.74674880219028,560297.0,16332.9,-1.0,-1.0,102.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2453000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0066,2026-02-07,30,3687.0,10.094455852156058,188569.0,11036.6,-1.0,-1.0,69.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,956000.0,2354000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0067,2026-02-07,30,2127.0,5.823408624229979,197067.0,28924.2,-1.0,-1.0,59.0,-1.0,2.0,3.0,-1.0,1.0,1.0,-1.0,912000.0,1614000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0068,2026-02-07,30,2544.0,6.965092402464066,723368.0,11760.7,-1.0,-1.0,444.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0069,2026-02-07,30,309.0,0.8459958932238193,32576.0,4364.5,-1.0,-1.0,56.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,446000.0,2396000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0070,2026-02-07,30,2348.0,6.4284736481861735,201146.0,10620.3,-1.0,-1.0,18.0,1.0,1.0,3.0,-1.0,-1.0,1.0,535000.0,535000.0,3000000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0071,2026-02-07,30,3127.0,8.56125941136208,357960.0,39043.1,-1.0,-1.0,476.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0072,2026-02-07,30,14.0,0.038329911019849415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0073,2026-02-07,30,3641.0,9.96851471594798,711062.0,14662.0,-1.0,-1.0,221.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0074,2026-02-07,30,1037.0,2.839151266255989,96238.0,3780.6,-1.0,-1.0,195.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0075,2026-02-07,30,275.0,0.7529089664613279,43723.0,986.8,-1.0,-1.0,89.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,749000.0,749000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0076,2026-02-07,30,1333.0,3.649555099247091,81579.0,4486.1,-1.0,-1.0,51.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,2667000.0,3828000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0077,2026-02-07,30,279.0,0.7638603696098563,18031.0,2137.8,-1.0,-1.0,52.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1528000.0,1528000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0078,2026-02-07,30,8.0,0.02190280629705681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0079,2026-02-07,30,-16.0,-0.04380561259411362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0080,2026-02-07,30,-38.0,-0.10403832991101986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0081,2026-02-07,30,2322.0,6.357289527720739,242358.0,13541.5,-1.0,-1.0,47.0,-1.0,3.0,5.0,-1.0,2.0,3.0,-1.0,2521000.0,4079000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0082,2026-02-07,30,632.0,1.730321697467488,151768.0,2310.8,-1.0,-1.0,135.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2249000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-08 02:28:31.383812+00:00
ACE-0083,2026-02-07,30,3634.0,9.949349760438055,332619.0,8369.6,-1.0,-1.0,204.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0084,2026-02-07,30,1883.0,5.155373032169747,178788.0,6649.9,-1.0,-1.0,22.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,151000.0,151000.0,151000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0085,2026-02-07,30,6.0,0.01642710472279261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0086,2026-02-07,30,2019.0,5.5277207392197125,455903.0,8127.2,-1.0,-1.0,41.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,2370000.0,2370000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0087,2026-02-07,30,-92.0,-0.2518822724161533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0088,2026-02-07,30,532.0,1.4565366187542779,26802.0,1632.3,-1.0,-1.0,81.0,-1.0,1.0,3.0,-1.0,-1.0,2.0,-1.0,335000.0,2984000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0089,2026-02-07,30,1763.0,4.826830937713894,409590.0,12978.9,-1.0,-1.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,977000.0,977000.0,977000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0090,2026-02-07,30,824.0,2.2559890485968515,143668.0,2529.5,-1.0,-1.0,257.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0091,2026-02-07,30,-28.0,-0.07665982203969883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0092,2026-02-07,30,3181.0,8.709103353867214,445546.0,11068.7,-1.0,-1.0,35.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1987000.0,1987000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
ACE-0093,2026-02-07,30,3538.0,9.686516084873375,228146.0,8900.9,-1.0,-1.0,34.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,5834000.0,5834000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-08 02:28:31.383812+00:00
