activo_id,fecha_corte,horizonte_dias,edad_dias,edad_anos,odometro_actual,horometro_actual,km_dia_promedio,horas_dia_promedio,dias_desde_ultima_ot,count_ot_30d,count_ot_90d,count_ot_180d,count_correctivas_30d,count_correctivas_90d,count_correctivas_180d,costo_total_30d,costo_total_90d,costo_total_180d,mtbf_180d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,target,created_at
ACE-0592,2026-04-06,30,1956.0,5.3552361396303905,182714.0,5899.5,-1.0,-1.0,149.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1753000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0593,2026-04-06,30,186.0,0.5092402464065708,26304.0,719.1,-1.0,-1.0,40.0,-1.0,1.0,4.0,-1.0,-1.0,2.0,-1.0,224000.0,4285000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0594,2026-04-06,30,2807.0,7.685147159479809,297181.0,11393.4,-1.0,-1.0,48.0,-1.0,3.0,5.0,-1.0,3.0,4.0,-1.0,3540000.0,5232000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0595,2026-04-06,30,239.0,0.6543463381245722,24017.0,760.7,-1.0,-1.0,121.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,7748000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0596,2026-04-06,30,2342.0,6.412046543463381,311756.0,7961.7,-1.0,-1.0,182.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0597,2026-04-06,30,408.0,1.1170431211498972,49640.0,1543.1,-1.0,-1.0,107.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,473000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0598,2026-04-06,30,2126.0,5.820670773442847,643745.0,11377.0,-1.0,-1.0,157.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,450000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0599,2026-04-06,30,1070.0,2.9295003422313486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0600,2026-04-06,30,3282.0,8.985626283367557,515003.0,18000.3,-1.0,-1.0,5.0,1.0,2.0,4.0,1.0,1.0,3.0,1793000.0,2242000.0,5542000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0601,2026-04-06,30,2085.0,5.708418891170431,96812.0,3727.1,-1.0,-1.0,90.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,717000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0602,2026-04-06,30,2169.0,5.938398357289528,447057.0,8708.9,-1.0,-1.0,127.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,2589000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0603,2026-04-06,30,1067.0,2.921286789869952,352114.0,6178.9,-1.0,-1.0,92.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,1869000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0604,2026-04-06,30,1964.0,5.377138945927447,221057.0,6575.5,-1.0,-1.0,24.0,1.0,2.0,2.0,1.0,1.0,1.0,1854000.0,2040000.0,2040000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0605,2026-04-06,30,2138.0,5.853524982888432,169131.0,8612.2,-1.0,-1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1760000.0,1760000.0,3549000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0606,2026-04-06,30,4056.0,11.104722792607802,462763.0,18784.7,-1.0,-1.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,2791000.0,2791000.0,2791000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0607,2026-04-06,30,2581.0,7.066392881587953,535978.0,14838.9,-1.0,-1.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,2798000.0,5499000.0,6174000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0608,2026-04-06,30,2275.0,6.228610540725531,386372.0,9709.2,-1.0,-1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1965000.0,1965000.0,2348000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0609,2026-04-06,30,2424.0,6.636550308008213,308238.0,7852.8,-1.0,-1.0,76.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2245000.0,2245000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0610,2026-04-06,30,1311.0,3.589322381930185,66000.0,3457.8,-1.0,-1.0,66.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1544000.0,1544000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0611,2026-04-06,30,1551.0,4.246406570841889,198179.0,6489.9,-1.0,-1.0,32.0,-1.0,1.0,3.0,-1.0,-1.0,1.0,-1.0,435000.0,2360000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0612,2026-04-06,30,2656.0,7.271731690622861,694969.0,10773.4,-1.0,-1.0,188.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0613,2026-04-06,30,20.0,0.05475701574264202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0614,2026-04-06,30,933.0,2.5544147843942504,266399.0,5206.5,-1.0,-1.0,81.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,782000.0,2149000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0615,2026-04-06,30,3779.0,10.346338124572211,998352.0,21938.2,-1.0,-1.0,6.0,1.0,2.0,5.0,1.0,1.0,4.0,453000.0,840000.0,5252000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0616,2026-04-06,30,1552.0,4.249144421629021,85147.0,4707.3,-1.0,-1.0,85.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,190000.0,190000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0617,2026-04-06,30,1591.0,4.355920602327173,129283.0,6235.9,-1.0,-1.0,19.0,1.0,1.0,2.0,-1.0,-1.0,1.0,532000.0,532000.0,1900000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0618,2026-04-06,30,-16.0,-0.04380561259411362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0619,2026-04-06,30,386.0,1.056810403832991,46510.0,876.7,-1.0,-1.0,227.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0620,2026-04-06,30,3737.0,10.231348391512663,476755.0,17678.9,-1.0,-1.0,15.0,1.0,1.0,2.0,-1.0,-1.0,1.0,208000.0,208000.0,2166000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0621,2026-04-06,30,336.0,0.919917864476386,40891.0,1215.6,-1.0,-1.0,54.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1119000.0,1119000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0622,2026-04-06,30,1264.0,3.460643394934976,234379.0,6956.8,-1.0,-1.0,31.0,-1.0,1.0,3.0,-1.0,1.0,2.0,-1.0,1256000.0,3848000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0623,2026-04-06,30,95.0,0.2600958247775496,10850.0,155.4,-1.0,-1.0,53.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,145000.0,145000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0624,2026-04-06,30,148.0,0.405201916495551,24615.0,459.7,-1.0,-1.0,48.0,-1.0,2.0,4.0,-1.0,1.0,3.0,-1.0,2146000.0,4456000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0625,2026-04-06,30,360.0,0.9856262833675564,101174.0,2004.4,-1.0,-1.0,76.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1980000.0,1980000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0626,2026-04-06,30,2364.0,6.4722792607802875,282191.0,10113.7,-1.0,-1.0,64.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,312000.0,312000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0627,2026-04-06,30,1154.0,3.159479808350445,166732.0,4274.9,-1.0,-1.0,47.0,-1.0,3.0,5.0,-1.0,2.0,4.0,-1.0,3341000.0,7177000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0628,2026-04-06,30,1511.0,4.136892539356605,260865.0,8000.9,-1.0,-1.0,25.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,268000.0,268000.0,268000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0629,2026-04-06,30,66.0,0.1806981519507187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0630,2026-04-06,30,111.0,0.30390143737166325,35473.0,772.7,-1.0,-1.0,9.0,3.0,4.0,4.0,2.0,3.0,3.0,3165000.0,5955000.0,5955000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0631,2026-04-06,30,3590.0,9.828884325804244,801338.0,17584.4,-1.0,-1.0,65.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,223000.0,2465000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0632,2026-04-06,30,45.0,0.12320328542094455,5109.0,176.0,-1.0,-1.0,7.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,181000.0,181000.0,181000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0633,2026-04-06,30,3460.0,9.47296372347707,320817.0,12746.7,-1.0,-1.0,12.0,1.0,2.0,3.0,1.0,2.0,3.0,1478000.0,3644000.0,4603000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0634,2026-04-06,30,3268.0,8.947296372347708,830464.0,13975.1,-1.0,-1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1782000.0,1782000.0,1782000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0635,2026-04-06,30,418.0,1.1444216290212184,102279.0,2002.5,-1.0,-1.0,92.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,1353000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0636,2026-04-06,30,951.0,2.6036960985626285,119386.0,6363.7,-1.0,-1.0,21.0,1.0,2.0,2.0,1.0,2.0,2.0,2344000.0,3301000.0,3301000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0637,2026-04-06,30,1880.0,5.147159479808351,234003.0,7817.4,-1.0,-1.0,3.0,2.0,3.0,6.0,1.0,1.0,3.0,983000.0,1495000.0,6341000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0638,2026-04-06,30,2996.0,8.202600958247775,499587.0,33323.0,-1.0,-1.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1248000.0,1248000.0,1248000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0639,2026-04-06,30,3024.0,8.279260780287474,832911.0,14266.7,-1.0,-1.0,27.0,1.0,4.0,8.0,1.0,3.0,6.0,1534000.0,4756000.0,12106000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0640,2026-04-06,30,53.0,0.14510609171800137,7890.0,201.9,-1.0,-1.0,4.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,560000.0,560000.0,560000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0641,2026-04-06,30,3107.0,8.506502395619439,380496.0,9978.0,-1.0,-1.0,87.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2393000.0,2393000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0642,2026-04-06,30,471.0,1.2895277207392197,29321.0,2532.5,-1.0,-1.0,94.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,5243000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0643,2026-04-06,30,2554.0,6.992470910335387,218284.0,7179.9,-1.0,-1.0,31.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,851000.0,851000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0644,2026-04-06,30,2484.0,6.80082135523614,239882.0,15263.4,-1.0,-1.0,25.0,1.0,1.0,5.0,-1.0,-1.0,4.0,320000.0,320000.0,8115000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0645,2026-04-06,30,2531.0,6.929500342231348,493005.0,13647.5,-1.0,-1.0,98.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,3665000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0646,2026-04-06,30,594.0,1.626283367556468,39433.0,2368.2,-1.0,-1.0,85.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1872000.0,1872000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0648,2026-04-06,30,2929.0,8.019164955509925,342221.0,35767.4,-1.0,-1.0,51.0,-1.0,2.0,3.0,-1.0,1.0,1.0,-1.0,2386000.0,2965000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0649,2026-04-06,30,2882.0,7.8904859685147155,430764.0,12212.0,-1.0,-1.0,46.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,2796000.0,2974000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0650,2026-04-06,30,246.0,0.6735112936344969,69720.0,1386.7,-1.0,-1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1501000.0,1501000.0,1501000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0651,2026-04-06,30,336.0,0.919917864476386,18273.0,821.4,-1.0,-1.0,24.0,1.0,2.0,4.0,-1.0,-1.0,1.0,588000.0,1376000.0,4094000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0652,2026-04-06,30,1249.0,3.4195756331279945,113790.0,3037.9,-1.0,-1.0,170.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,509000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0653,2026-04-06,30,781.0,2.138261464750171,278516.0,5789.8,-1.0,-1.0,53.0,-1.0,2.0,5.0,-1.0,-1.0,2.0,-1.0,1088000.0,4724000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0654,2026-04-06,30,1776.0,4.862422997946612,102379.0,4944.0,-1.0,-1.0,19.0,1.0,2.0,3.0,1.0,1.0,1.0,1446000.0,1931000.0,2640000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0655,2026-04-06,30,2001.0,5.478439425051334,158883.0,9318.5,-1.0,-1.0,230.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0656,2026-04-06,30,2818.0,7.715263518138261,500442.0,12954.0,-1.0,-1.0,230.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0657,2026-04-06,30,3282.0,8.985626283367557,966078.0,18974.1,-1.0,-1.0,33.0,-1.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,512000.0,2698000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0658,2026-04-06,30,1220.0,3.3401779603011637,356821.0,5850.0,-1.0,-1.0,16.0,1.0,2.0,3.0,1.0,2.0,2.0,764000.0,2463000.0,2947000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0659,2026-04-06,30,3004.0,8.224503764544833,786100.0,12865.5,-1.0,-1.0,9.0,2.0,2.0,6.0,1.0,1.0,4.0,1068000.0,1068000.0,5809000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0660,2026-04-06,30,2559.0,7.006160164271047,273333.0,8708.4,-1.0,-1.0,8.0,2.0,4.0,7.0,1.0,3.0,5.0,2095000.0,4182000.0,8986000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0661,2026-04-06,30,2828.0,7.742642026009582,794588.0,11987.8,-1.0,-1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,2490000.0,2490000.0,4566000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0662,2026-04-06,30,26.0,0.07118412046543464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0663,2026-04-06,30,2550.0,6.981519507186858,412674.0,10417.1,-1.0,-1.0,151.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2051000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0664,2026-04-06,30,1662.0,4.550308008213553,195273.0,5941.2,-1.0,-1.0,68.0,-1.0,1.0,3.0,-1.0,-1.0,1.0,-1.0,262000.0,1992000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0665,2026-04-06,30,2808.0,7.687885010266941,616056.0,10160.6,-1.0,-1.0,7.0,1.0,3.0,6.0,1.0,1.0,3.0,1906000.0,2671000.0,5969000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0666,2026-04-06,30,3673.0,10.056125941136209,165187.0,24681.4,-1.0,-1.0,44.0,-1.0,2.0,2.0,-1.0,1.0,1.0,-1.0,1518000.0,1518000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0667,2026-04-06,30,813.0,2.2258726899383983,88596.0,8167.9,-1.0,-1.0,24.0,1.0,1.0,3.0,1.0,1.0,2.0,1086000.0,1086000.0,1826000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0668,2026-04-06,30,2304.0,6.308008213552362,157807.0,5920.7,-1.0,-1.0,47.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2081000.0,2081000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0669,2026-04-06,30,693.0,1.8973305954825461,180807.0,3830.8,-1.0,-1.0,223.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0670,2026-04-06,30,3457.0,9.464750171115675,395538.0,17960.7,-1.0,-1.0,97.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,4135000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0671,2026-04-06,30,3573.0,9.782340862422998,376786.0,14755.8,-1.0,-1.0,194.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0672,2026-04-06,30,1440.0,3.9425051334702257,243843.0,6352.2,-1.0,-1.0,76.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1098000.0,1098000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0673,2026-04-06,30,819.0,2.242299794661191,44074.0,1806.0,-1.0,-1.0,73.0,-1.0,2.0,3.0,-1.0,-1.0,1.0,-1.0,997000.0,4290000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0674,2026-04-06,30,3557.0,9.738535249828884,608644.0,23061.8,-1.0,-1.0,165.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1738000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0675,2026-04-06,30,2177.0,5.960301163586585,489515.0,10097.0,-1.0,-1.0,29.0,1.0,3.0,6.0,-1.0,2.0,5.0,257000.0,4905000.0,10455000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0676,2026-04-06,30,3583.0,9.809719370294319,369156.0,13010.7,-1.0,-1.0,61.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1648000.0,1648000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0677,2026-04-06,30,856.0,2.3436002737850785,112229.0,3122.2,-1.0,-1.0,15.0,1.0,2.0,3.0,1.0,2.0,3.0,1196000.0,1918000.0,4170000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0678,2026-04-06,30,2633.0,7.208761122518823,351424.0,8327.2,-1.0,-1.0,47.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,941000.0,941000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0679,2026-04-06,30,2788.0,7.6331279945242985,560281.0,19479.0,-1.0,-1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,2705000.0,2705000.0,3116000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0680,2026-04-06,30,2316.0,6.3408624229979464,407533.0,10746.9,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,493000.0,493000.0,493000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0681,2026-04-06,30,1213.0,3.3210130047912387,100326.0,7483.8,-1.0,-1.0,57.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,600000.0,600000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0682,2026-04-06,30,206.0,0.5639972621492129,46114.0,701.1,-1.0,-1.0,11.0,1.0,3.0,9.0,-1.0,1.0,4.0,408000.0,1710000.0,5873000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0683,2026-04-06,30,2989.0,8.183436002737851,323327.0,8380.2,-1.0,-1.0,106.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,580000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0684,2026-04-06,30,1487.0,4.071184120465435,102826.0,8699.4,-1.0,-1.0,15.0,1.0,3.0,4.0,-1.0,1.0,2.0,291000.0,1534000.0,2914000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0685,2026-04-06,30,3016.0,8.257357973990418,218633.0,12684.9,-1.0,-1.0,208.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0686,2026-04-06,30,3245.0,8.88432580424367,506954.0,12776.0,-1.0,-1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,983000.0,983000.0,983000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0687,2026-04-06,30,3704.0,10.140999315537304,576145.0,20444.8,-1.0,-1.0,30.0,-1.0,2.0,4.0,-1.0,-1.0,1.0,-1.0,834000.0,3065000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0688,2026-04-06,30,3679.0,10.072553045859001,363819.0,13880.0,-1.0,-1.0,219.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0689,2026-04-06,30,3494.0,9.566050650239562,398898.0,38791.5,-1.0,-1.0,87.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,2278000.0,2457000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0690,2026-04-06,30,1771.0,4.848733744010952,175953.0,4330.6,-1.0,-1.0,7.0,1.0,4.0,6.0,1.0,3.0,5.0,871000.0,4224000.0,7177000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0691,2026-04-06,30,-7.0,-0.019164955509924708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
